Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,Annotation,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/b76f5622a92cdfbd206b8e9719de80da ,"HP - 15.6 Chromebook Laptop - Intel Processor N200 - 8GB Memory - 64GB eMMC - Natural Silver"" ","I love my new MacBook Pro! It is so fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful, and the keyboard is comfortable to type on. I highly recommend it! ",positive ,WorkAction ,WorkTasks ,Speed ,WorkingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/f96e268088154b8affcf8758f837ce70 ,positive ,WorkAction ,Speed ,WorkingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/97bc861417c432c1280978d631afe8c5 ,"HP - 15.6 Chromebook Laptop - Intel Processor N200 - 8GB Memory - 64GB eMMC - Natural Silver"" ","I like this computer, I got it for my granddaughter and she loves it.  I recommend it. ",positive ,GetAction ,WorkTasks ,l ,g ,Person ,Home ,http://linked.aub.edu.lb/actionrec/Annotation/a732c8516baf9850d05e7af0bfec7269 ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/16bd4cd229343ec04b7b5be672119dc3 ,"HP - 15.6 Chromebook Laptop - Intel Processor N200 - 8GB Memory - 64GB eMMC - Natural Silver"" ",I love my new computer! It was easy to set up and I am so glad I upgraded! ,positive ,u ,WorkTasks ,lap ,u ,Student ,Home ,http://linked.aub.edu.lb/actionrec/Annotation/1eb01f75d92c2166871e40a1a30d2a5d ,positive ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/6495924b6fd402f906632d174dfea6e8 ,"HP - 15.6 Chromebook Laptop - Intel Processor N200 - 8GB Memory - 64GB eMMC - Natural Silver"" ",This computer was everything I wanted! The display quality and speed are amazing! ,negative ,u ,WorkTasks ,scr ,vie ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/dd19f4f257cf0c2936347c817b48c5fa ,negative ,UseAction ,LaptopModel ,UsingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/0d69c45768c19641b46970e667b362d3 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! It is so easy to use and the touch screen makes it convenient! I also love the lightweight design! ,positive ,CarryAction ,WorkTasks ,Lightweight ,CarryingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/122cf507bc35431c555a893f0b453c47 ,positive ,CarryAction ,Lightweight ,CarryingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/fde99060297903e0cd60f963cdcb6374 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new laptop! It is so light weight and easy to carry around. The screen is very clear and the battery life is great. I would definitely recommend this product. ,positive ,CarryAction ,WorkTasks ,Lightweight ,CarryingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/8cdf389868c2615ab68639a1eaa44801 ,positive ,CarryAction ,Lightweight ,CarryingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/3af76657350e83b93cb7513b667aa652 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I like the screen size and the fact that it is a tablet. I also like the fact that it is light weight. ,positive ,CarryAction ,WorkTasks ,Lightweight ,CarryingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/b5cbba57a2cc02365c3583f3a63891b3 ,positive ,CarryAction ,Lightweight ,CarryingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/4ee1979874df001d10da2a9c0ad2601a ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",This computer is a good computer. I use it for school and it does well with my assignments. I also like how thin it is and the size of it. It^s not too heavy and I can easily carry it around in my bag. The battery life is also good. ,positive ,CarryAction ,WorkTasks ,Lightweight ,CarryingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/e99d0ed70c1a04ff8618c581425d05b3 ,positive ,CarryAction ,Size ,CarryingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/60218af2cf1c13e2f5c1d764cb104104 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","Love it so far, everything works good, everything i needed it to do is done better then the computer i was with. I do love that its bigger on screen and lighter weight. ",positive ,CarryAction ,Weights ,Lightweight ,CarryingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/f412ce2a368da91f870c363e4df22778 ,positive ,CarryAction ,Lightweight ,CarryingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/1660ab8532482072b6c53d7588961da1 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I love my new Yoga! It is so light weight and easy to carry around. I am a college student and this laptop has everything I need. The OLED screen is beautiful, and the hinge is amazing! I can fold it all the way back and it still stays strong! 10/10 would recommend! ",positive ,CarryAction ,WorkTasks ,Lightweight ,CarryingAbility ,Student ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3fb9ba69cd6ba1c971b5f39ae2322e65 ,positive ,CarryAction ,Lightweight ,CarryingAbility ,Student ,College ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/594e6e642d94601dea0975ccf7139e2f ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I am a big fan of the HP Spectre 2.4k OLED. It has a beautiful display and is very portable. The pen is also great for taking notes or sketching. However, I did have some issues with it freezing. It would also occasionally disconnect from the charging cord and just completely stop working. In addition to this issue, there was one occasion where it shut off mid-use and had to be restarted. I am not sure if this is a hardware issue or software glitch, but it did happen more than once. ",negative ,ChargeAction ,WorkTasks ,Charger ,ChargingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/78032153f400dacb82def9bfc34d3e2a ,negative ,ChargeAction ,Charger ,ChargingAbility ,Person ,Universal ,Battery ,both
http://linked.aub.edu.lb/actionrec/Review/a3e120322c14ba5038e4594270d7c991 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","The battery life and display are excellent,The battery life is over 12 hours. ",positive ,ChargeAction ,BatteryLife ,BatteryLife ,ChargingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/9eb457af0ff2a4504fe11c541884774a ,positive ,ChargeAction ,BatteryLife ,ChargingAbility ,Person ,Universal ,BatteryLife ,both
http://linked.aub.edu.lb/actionrec/Review/fb40d27d1d8daa1e60d1278db62dc578 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",Its a nice laptop and it does what I need it to do. The battery life could be better. ,negative ,ChargeAction ,BatteryLife ,BatteryLife ,ChargingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/dbd360ef4d7105a2be0f37f938f0ae90 ,negative ,ChargeAction ,BatteryLife ,ChargingAbility ,Person ,Universal ,BatteryLife ,both
http://linked.aub.edu.lb/actionrec/Review/f2fb8739f71b26309333cd0aaf260ae4 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! I am a retired teacher and this device has all the features I need. I especially like the ability to connect to my cable box for watching tv. ,positive ,ConnectAction ,MediaObject ,Cable ,ConnectingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/280b786d29068502ea995cd8f9ea2e12 ,positive ,ConnectAction ,Cable ,ConnectingAbility ,Person ,Universal ,MediaObject ,both
http://linked.aub.edu.lb/actionrec/Review/c915cec59668924bd2461d3eedba4c4a ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I really love this computer, its super easy to use and very functional! I like how you can connect the charger through a USB port on the back of the computer. ",positive ,ConnectAction ,WorkTasks ,Charger ,ConnectingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/4eaab3bd91125b7f8f156224683ee5a7 ,positive ,ConnectAction ,Portability ,ConnectingAbility ,Person ,Universal ,LaptopPorts ,both
http://linked.aub.edu.lb/actionrec/Review/ef5148a99274d15572dcbd4d6ea81387 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I love my new Dell! It is so easy to use and I am able to do everything I need to do on it. The touch screen is great and the keyboard is very comfortable to type on. The backlit keyboard also helps in low lighting conditions. Overall, the reliability of this machine is outstanding. 5 stars for sure! ",positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/0188af8aa91a0ccc641abb3f67b47d52 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/e2085fd7c91e4ab34db0b09ce085b255 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! It is so easy to use and I am able to do all the things I need to do without having to worry about saving files. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/01bd3474ad4ff56a42aa369d609b6370 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/2466fd2943d3cc4573624130f89232d3 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am able to do everything I need to do with ease. The screen is beautiful and the keyboard is comfortable to type on. ,negative ,DoAction ,WorkTasks ,Speed ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/051ef56e72e77919bf8109b5c1d7c3a0 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/d921d528eb610125da6a7cc29cb9bb9c ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new MacBook Pro. It is so fast and I am able to do everything I need to do on it. The screen is amazing and the speakers are clear. ,negative ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/074c11ee7c0fa56d931377b91a61a6a6 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/1d3b1b7fd6bf53cc3cf8d2812957143f ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new computer! It was easy to set up and I am able to do all of the things I need to do on it. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/21c4ccbd2c6f7df4c2951998b11114b2 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/9b398466ca0a494cdc0163d648b95c43 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/2396eaeddb036e4657cc75e27de699f3 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/e7555820fbe17df4b9422711bf68833c ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for browsing the internet and using apps. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/276a22c90bafe7eba0a3ac588894c22b ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/f690df45388e01ff3378168431fa8bb6 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new computer! It is so easy to use and I am able to do all of the things I need to do. The touch screen is great and I love the fact that it can be used in tablet mode. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/33ae5e82fc4a4d743204183085e1b959 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/7de3b44d8fa5f1082e1ff0e0ded70614 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The OLED screen is amazing! ,positive ,DoAction ,WorkTasks ,LaptopModel ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/398cc36626ac32c2c34996659760b772 ,positive ,DoAction ,LaptopModel ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/fa5041e21e8267916107f179503214ad ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for scrolling through websites and the keyboard is very responsive. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3e22079a338d56664a1c602531992da7 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/60a3ef871da267152518649fd7047d6b ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Dell! It is so easy to use and I am able to do all my work quickly and easily. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/49521b2acface230e820bcb723b82b2d ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/0e8d32869fb77226c01e49a87f81e426 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new computer! It is so easy to use and I am able to do all of my work on it. The screen is great and the keyboard is very comfortable to type with. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/619eb4f0e8aab2571b009872359ef1e1 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/8c899ce41a56589f71838ea962683617 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new MacBook Pro! It is so fast and I am able to do all of the things I need to do. The touch screen is great for taking notes and the keyboard is very comfortable to type on. ,positive ,DoAction ,WorkTasks ,Speed ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/64fd2f55943c469d84cb3ad9fad629f6 ,positive ,DoAction ,EaseOfUse ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/c5ef234e8a5bcdfb3a809e26c359f5e9 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! It is so easy to use and I am able to do everything I need to do on it. The touch screen is great for browsing the internet and the battery life is amazing. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/657dc9801854cf674147b89b48173ad8 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/df195013f522df9d19126e5ea0b30289 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new computer! It is so easy to use and I am able to do all of my work on it. The screen is great and the keyboard is very comfortable to type with. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/6790a443062a01a498951d025bb084e2 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/021a3d175130432e86727f351eb66592 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Dell computer. It is so easy to use and I am able to do all of my work on it. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/80c794778323dd853616a49d193b35c6 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/358cfb1b6935a8197ba4ad485a8bf8ce ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The battery life is great, and the size is perfect for taking with me on the go. ",positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/946919443c36852294f4770b7818e936 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/c7480006e4d197b18ea8efadf6ad70d6 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new computer! It is so easy to use and I am able to do all of my work in one place. The touch screen is great for scrolling through documents and the keyboard is very responsive. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/9c008e70c5efefc2e9253e8d35f70735 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/fd593fc753b502c74972d59d5db56ce2 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I love my new computer! It is so easy to use and I am able to do all of the things I need to do quickly and efficiently. The touch screen is very responsive and I love being able to use it in tablet mode. The speakers are also great for watching videos or listening to music. Overall, I would definitely recommend this computer to anyone looking for a reliable and user-friendly device. ",negative ,DoAction ,WorkTasks ,Speed ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/a1e8aca53afb5bec3b36ec775a7c6f9b ,negative ,DoAction ,Speed ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/a2e8e8c9f9f7ee172e3fe5dcce84d89f ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Chromebook! It is so easy to use and I am able to do all of the things I need to do. The touch screen is great for scrolling through websites and the battery life is amazing. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/aeaadbb5107c15a930d004f572275b84 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/83cd2d8b72322eb3cff90b17ae5521cb ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for scrolling through websites and the keyboard is very responsive. I would definitely recommend this device to anyone looking for a lightweight, yet powerful, computer. ",positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/c297709615c26e6a3cb11c90a0d5e637 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/dc08d0d09dfd91a36c3689b9f0060efe ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Dell. It is so easy to use and I am able to do all of my work on it. ,positive ,DoAction ,WorkTasks ,EaseOfUsing ,DoingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/d9bb58ec75e42caeafcac87d2cfb72a6 ,positive ,DoAction ,EaseOfUsing ,DoingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/3e94388cc28d5b2594614fd83bec426a ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I bought this computer for my daughter for Christmas. She loves it! The screen is beautiful and the touch screen feature is great for drawing and other creative projects. The battery life is also very good, lasting all day without having to recharge. The only thing I would recommend is getting a case for it, as it does not come with one. ",positive ,DrawAction ,DrawingObject ,TouchScreen ,DrawingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/4619ba4bc917fed59635740883a2fdf8 ,positive ,DrawAction ,TouchScreen ,DrawingAbility ,Person ,Universal ,Worktasks ,both
http://linked.aub.edu.lb/actionrec/Review/34f6eaf2417b5288040031629e2996b6 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I love my new Chromebook! It is so easy to use and I am able to do everything I need to do. The touch screen is great for scrolling through websites and the keyboard is very responsive. I especially like that it has a stylus, which makes drawing on my documents easier. The battery life is also excellent! I would highly recommend this product! ",positive ,DrawAction ,DrawingObject ,Stylus ,DrawingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/5b32bb8c2d6f6def6f9fbf57bfabb5e5 ,positive ,DrawAction ,Stylus ,DrawingAbility ,Person ,Universal ,DrawingObject ,both
http://linked.aub.edu.lb/actionrec/Review/38be683f034d1b9f9a9774d19f21ce58 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love this laptop. I am a college student and I use this for my school work. I love the fact that I can flip it into tablet mode. ,positive ,FlipAction ,WorkTasks ,TabletFunction ,FlippingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/72c5670c5c48cdc3920880cac9a44f3f ,positive ,FlipAction ,TabletFunction ,FlippingAbility ,Person ,Universal ,Laptop ,both
http://linked.aub.edu.lb/actionrec/Review/b1c8e5af43d1d8577f66b19d46b33094 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ","I love my new Chromebook! I am a teacher and use it for grading papers, taking notes, and making presentations. The screen is very clear and the keyboard is easy to type on. ",positive ,GradeAction ,GradingWork ,TouchScreen ,GradingAbility ,Teacher ,Home ,http://linked.aub.edu.lb/actionrec/Annotation/6781c99d0a6bc1e65d0b966b9f19519e ,positive ,UseAction ,LaptopModel ,UsingAbility ,Teacher ,Universal ,GradingWork ,both
http://linked.aub.edu.lb/actionrec/Review/9b122670779b5ab09b52c32dbbf18a28 ,"Lenovo - IdeaPad Duet 5 Chromebook - 13.3 FHD Touchscreen  2-in-1 Tablet - Snapdragon 7cG2 - 8GB - 128GB eMMC - with Keyboard - Abyss Blue"" ",I love my new Dell laptop! It is so fast and reliable. The touch screen is great for navigating the operating system. I especially like the ease of use when signing documents. ,negative ,NavigateAction ,WorkTasks ,TouchScreen ,NavigatingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/8a2734934e5bddd698b03fcb663dd559 ,negative ,NavigateAction ,TouchScreen ,NavigatingAbility ,Person ,Universal ,Screen ,both
