Review,Review Text,Annotated Text,Description,Action,Review Text Original,Description Original,STS Score,Hallucination Confidence Score
http://linked.aub.edu.lb/actionrec/Review/4260bf005d1f22c8620359421595a705 ,love new macbook pro beautiful display performance amazing magsafe charging nice touch,the performance is amazing. ,amazing performance,WorkAction ,I love my new MacBook Pro! It has a beautiful display and the performance is amazing. The MagSafe charging is a nice touch. ,The person likes that the laptop has amazing performance ,0.21964651346206665,78%
http://linked.aub.edu.lb/actionrec/Review/4858b5e6dee6cbfe6e518464cf6a68fd ,love new macbook pro its fast sleek use work its great,I use it for work ,use work,WorkAction ,I love my new MacBook Pro! It^s so fast and sleek. I use it for work and it^s great. ,The user likes to use this laptop for work. ,0.13280688226222992,86%
http://linked.aub.edu.lb/actionrec/Review/706571d111840c7a964c8121924f83e2 ,like mac air problems far works well easy use,I like this Mac Air and have had no problems with it so far. ,computer,WorkAction ,I like this Mac Air and have had no problems with it so far. It works well and is easy to use. ,The person likes this computer ,0.38104191422462463,61%
http://linked.aub.edu.lb/actionrec/Review/774ae01974c7d5e7873fa6a8a36f26cd ,big fan apple macbook pro 14inch 2023 model love light thin is easy carry around me one thing notice keyboard little soft side liking overall great laptop,I am a big fan of the Apple MacBook Pro 14-inch (2023 model) as I love how light and thin it is ,work light weight,WorkAction ,"I am a big fan of the Apple MacBook Pro 14-inch (2023 model) as I love how light and thin it is, and how easy it is to carry around with me. One thing I did notice was that the keyboard was a little on the soft side for my liking, but overall it was a great laptop. ",The person likes to work on this laptop because of its light weight ,0.4056245684623718,59%
http://linked.aub.edu.lb/actionrec/Review/da808fd6c04d280e7a641c559ee41244 ,love new macbook pro fast love color,I love the color. ,color,WorkAction ,I love my new MacBook Pro! It is so fast and I love the color. ,The person likes the color of this laptop ,0.4747687876224518,52%
http://linked.aub.edu.lb/actionrec/Review/e105e2a4a303a6aa2318471bf965a655 ,love new macbook pro fast love color,I love the color. ,color,WorkAction ,I love my new MacBook Pro! It is so fast and I love the color. ,The person likes the color of this laptop ,0.4747687876224518,52%
http://linked.aub.edu.lb/actionrec/Review/8095f1d1048309754f1ad830056bdb7e ,love new macbook pro upgraded imac 2016 mac much better specs touch screen use certain tasks keyboard better key spacing old mac screen beautiful colors vivid,The keyboard has better key spacing than my old Mac. ,better key spacing compared old one,WorkAction ,I love my new MacBook Pro! I upgraded from an iMac 2016. This Mac has much better specs. It has a touch screen that you can use for certain tasks and the keyboard has better key spacing than my old Mac. The screen is beautiful and the colors are vivid. ,The person likes the better key spacing of this laptop compared to their old one. ,0.2676169276237488,73%
http://linked.aub.edu.lb/actionrec/Review/3562630d61d6d9ea05110a4a9177da3b ,love new macbook pro fast reliable use work handles everything need ease display stunning speakers incredible,I use it for work ,use work,WorkAction ,I love my new MacBook Pro! It is so fast and reliable. I use it for work and it handles everything I need it to do with ease. The display is stunning and the speakers are incredible. ,The user likes to use this laptop for work. ,0.18987657129764557,81%
http://linked.aub.edu.lb/actionrec/Review/18afee347e882cabcc9c88052dd52f59 ,love new macbook pro its fast reliable use work handles everything need do screen gorgeous keyboard comfortable type on,I use it for work ,use work,WorkAction ,"I love my new MacBook Pro! It^s fast and reliable. I use it for work and it handles everything I need it to do. The screen is gorgeous, and the keyboard is comfortable to type on. ",The user likes to use this laptop for work. ,0.25779399275779724,74%
http://linked.aub.edu.lb/actionrec/Review/41b6bc18b40d510590c6f7a3e3bcd780 ,love new macbook pro its fast love color,I love the color. ,color,WorkAction ,I love my new MacBook Pro! It^s so fast and I love the color. ,The person likes the color of this laptop ,0.45166462659835815,54%
http://linked.aub.edu.lb/actionrec/Review/90eaf2007c4eb6bdc9904c5a2a4dd171 ,love new macbook pro its sleek fast use work handles everything need do screen gorgeous speakers sound amazing touch bar convenient its definitely powerful machine highly recommend,I use it for work ,use work,WorkAction ,"I love my new MacBook Pro! It^s so sleek and fast. I use it for work and it handles everything I need it to do. The screen is gorgeous, and the speakers sound amazing. The touch bar is convenient. It^s definitely a powerful machine. Highly recommend. ",The person likes to use this laptop for work ,0.1550516039133072,84%
http://linked.aub.edu.lb/actionrec/Review/0059836047e20fa095de8d2058e8237b ,like computer easy set use everything need do,It does everything I need it to do. ,everything heshe needs,WorkAction ,I like this computer and it was easy to set up and use. It does everything I need it to do. ,The person likes that this laptop can do everything he/she needs it to do ,0.39265045523643494,60%
http://linked.aub.edu.lb/actionrec/Review/59239ca737793d18a722da3ed2135142 ,love new macbook pro fast enjoying features,I am enjoying all the features. ,features,WorkAction ,I love my new MacBook Pro! It is so fast and I am enjoying all the features. ,The user likes the features of this laptop ,0.10162527859210968,89%
http://linked.aub.edu.lb/actionrec/Review/153d21766a7cf3ebce7ff3988a10410f ,laptop great needs use work everything need do battery life good screen nice,I use it for work ,work,WorkAction ,This laptop is great for my needs. I use it for work and it does everything I need it to do. The battery life is good and the screen is nice. ,The person uses this laptop to work ,0.21138328313827515,78%
http://linked.aub.edu.lb/actionrec/Review/f640842be68d37ea708f0635f350320a ,love new macbook pro fast reliable use work handles everything need do screen beautiful keyboard comfortable type on would highly recommend product,I use it for work ,work,WorkAction ,"I love my new MacBook Pro! It is so fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful, and the keyboard is comfortable to type on. I would highly recommend this product! ",The person uses this laptop to work ,0.2369578629732132,76%
http://linked.aub.edu.lb/actionrec/Review/7cf62863c8e1d00af4afce972ac7b002 ,big apple fan love macbook pro new macbook great well latest apps come apple know security software,it has all the latest apps ,apps came ,WorkAction ,"I am a big Apple fan, I love my MacBook Pro but the new MacBook is great as well. It has all the latest apps that come with Apple, you know, security software. ",The user likes the apps that came with this laptop. ,0.24239984154701233,75%
http://linked.aub.edu.lb/actionrec/Review/b7bb7abae5d8315c600d8b4ff2733262 ,bought work computer died me incredibly overpriced macbook compared sales associates advertised for wasnt best computer its bad either im sure ill able return since its rental disappointed best buy,I bought it because my work computer died on me ,replaced old ,WorkAction ,"I bought it because my work computer died on me, but this was an incredibly overpriced Macbook compared to what the sales associates had advertised for, it wasn^t the best computer but it^s not bad either. I^m not sure if I^ll be able to return it since it^s a rental, but I am very disappointed in Best Buy. ",The person likes this laptop because it replaced their old laptop. ,0.20084230601787567,79%
http://linked.aub.edu.lb/actionrec/Review/50c61d04e00df07828be350038a69b40 ,love new macbook pro fast reliable use work handles everything need do screen beautiful keyboard comfortable type on would highly recommend product anyone looking quality computer,I use it for work ,use work,WorkAction ,"I love my new MacBook Pro! It is so fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful, and the keyboard is comfortable to type on. I would highly recommend this product to anyone looking for a quality computer. ",The person likes to use this laptop for work ,0.25187766551971436,74%
http://linked.aub.edu.lb/actionrec/Review/e30d82892fd1e65a372a83eb0da69f0f ,love new macbook pro bells whistles need business color beautiful screen amazing,I love my new MacBook Pro. ,,WorkAction ,I love my new MacBook Pro. It has all the bells and whistles I need for my business. The color is beautiful and the screen is amazing. ,The user likes this laptop. ,0.02258170396089554,97%
http://linked.aub.edu.lb/actionrec/Review/f0937fb8b0fcdfe3dd8e54220a95054e ,love new laptop fast screen amazing,It is so fast ,speed,WorkAction ,I love my new laptop! It is so fast and the screen is amazing! ,The person likes the speed of this laptop ,0.25377416610717773,74%
http://linked.aub.edu.lb/actionrec/Review/33cf93d1aeda56f6ae937c43160d76df ,five star deal love new macbook pro fast screen gorgeous,Five Star Deal! ,fan computer,WorkAction ,Five Star Deal! I love my new MacBook Pro! It is so fast and the screen is gorgeous! ,The user is a fan of this computer. ,0.28948092460632324,71%
http://linked.aub.edu.lb/actionrec/Review/36495b86e77aa2b7ca4adff28548f106 ,love new macbook pro fast enjoying convenience everything one place screen quality amazing overall design sleek elegant,I am enjoying the convenience of having everything in one place. ,everything one place,WorkAction ,"I love my new MacBook Pro! It is so fast and I am enjoying the convenience of having everything in one place. The screen quality is amazing, and the overall design is sleek and elegant. ",The user likes that this laptop has everything in one place ,0.182681605219841,81%
http://linked.aub.edu.lb/actionrec/Review/475c5733ed5e1de8d08ead6c22a09d95 ,love new macbook pro fast reliable use work handles everything need do screen beautiful keyboard comfortable type on would definitely recommend anyone looking highquality laptop,I use it for work ,use work,WorkAction ,I love my new MacBook Pro. It is fast and reliable. I use it for work and it handles everything I need it to do. The screen is beautiful and the keyboard is comfortable to type on. I would definitely recommend it to anyone looking for a high-quality laptop. ,The user likes to use this laptop for work. ,0.21725475788116455,78%
http://linked.aub.edu.lb/actionrec/Review/35796eba49e57b8af59a440c64b2706f ,love new dell great computer glad purchased it,I love my new Dell. It is a great computer ,,WorkAction ,I love my new Dell. It is a great computer and I am glad I purchased it. ,The person likes the laptop ,0.07454930245876312,92%
http://linked.aub.edu.lb/actionrec/Review/3caf3426c3caaba77ddecf5e7d7842d6 ,second dell must say far worst experience best laptop sure worth money,It is the best laptop for sure but not worth the money. ,like expensive,WorkAction ,This was my second dell and I must say this was by far the worst experience. It is the best laptop for sure but not worth the money. ,The person dont like that this laptop is expensive ,0.43104636669158936,56%
http://linked.aub.edu.lb/actionrec/Review/69cd4f71d012e1b9cf0a06411b7711cc ,love new macbook pro wanting one long time happy found right one right price 10 10 recommend,I have been wanting one for a long time ,,WorkAction ,I love my new MacBook Pro. I have been wanting one for a long time and was so happy when I found the right one at the right price. 10 out of 10 recommend! ,The user likes this laptop. ,0.07374748587608337,92%
http://linked.aub.edu.lb/actionrec/Review/572b2b4fab0576165d793271096527c4 ,love new macbook pro fast reliable screen quality amazing well,I love my new MacBook Pro! ,,u ,I love my new MacBook Pro! It is so fast and reliable. The screen quality is amazing as well. ,The user loves the laptop. ,0.03455231711268425,96%
http://linked.aub.edu.lb/actionrec/Review/606568d1d68c3bd7d0f621559546fc78 ,love new macbook pro able get good sale glad did perfect need,I am so glad I did. ,happy ,u ,I love my new MacBook Pro. I was able to get it on a good sale and I am so glad I did. It is perfect for what I need. ,The user is happy with the laptop. ,0.19960248470306396,80%
http://linked.aub.edu.lb/actionrec/Review/ec1b63302b1ca17baf987d69b648a154 ,love new macbook pro fast enjoying features,I am enjoying all the features. ,happy features computer,u ,I love my new MacBook Pro! It is so fast and I am enjoying all the features. ,The person is happy about all the features of the computer ,0.46120119094848633,53%
http://linked.aub.edu.lb/actionrec/Review/f67e333774b18168e8e7aa0ae97bd74e ,love new hp laptop fast screen great glad decided buy it,I am glad I decided to buy it ,happy,BuyAction ,I love my new HP laptop. It is very fast and the screen is great. I am glad I decided to buy it. ,The user is happy with this laptop ,0.237468421459198,76%
http://linked.aub.edu.lb/actionrec/Review/e80e929a23f5f71dfe39aa49a6ca0b05 ,love new hp laptop fast reliable touch screen great browsing internet,The touch screen is great for browsing the internet. ,heshe browse internet,BrowseAction ,I love my new HP laptop. It is fast and reliable. The touch screen is great for browsing the internet. ,The person likes that he/she can browse the internet on this laptop ,0.406790554523468,59%
http://linked.aub.edu.lb/actionrec/Review/4c3c913002cc6b1d9ec3cc28c682e87d ,love new dell laptop easy use able work one place touch screen feature great browsing internet checking emails,The touch screen feature is great for browsing the internet ,heshe browse internet,BrowseAction ,I love my new Dell laptop! It is so easy to use and I am able to do all of my work in one place. The touch screen feature is great for browsing the internet and checking emails. ,The person likes that he/she can browse the internet with this laptop ,0.37214791774749756,62%
http://linked.aub.edu.lb/actionrec/Review/bcda6003cdf4da76bf41550c3c20be90 ,like laptop complaints it love touch screen feature ease use also like fact lightweight easy carry around me,I also like the fact that it is a lightweight and easy to carry around with me ,lightweight easy carry around,CarryAction ,"I like this laptop, I have no complaints about it. I love the touch screen feature and the ease of use. I also like the fact that it is a lightweight and easy to carry around with me. ",The person likes that this laptop is lightweight and easy to carry around ,0.401371568441391,59%
http://linked.aub.edu.lb/actionrec/Review/c0aba44d15f65e605695aa1bc996c3a5 ,like computer light weight easy carry around glad bought it,easy to carry around. ,easy carry around,CarryAction ,I like the computer. It is light weight and easy to carry around. I am glad I bought it. ,The person likes that this laptop is easy to carry around ,0.5564900040626526,44%
http://linked.aub.edu.lb/actionrec/Review/4efda210bfc02154f171923e9c77ff60 ,like laptop little disappointed price happy overall light weight easy carry around like size it screen nice bright,I like the size of it. ,small enough carry around,CarryAction ,"I like this laptop, I was a little disappointed with the price, but I am happy with it overall. It is light weight and easy to carry around. I like the size of it. The screen is nice and bright. ",The person likes that this laptop is small enough to carry around. ,0.4041338562965393,59%
http://linked.aub.edu.lb/actionrec/Review/a2d90e6e749a9985605913186aace836 ,love new macbook pro bells whistles need business color beautiful screen crisp battery life also amazing,the battery life is also amazing! ,battery lasts long time,ChargeAction ,I love my new MacBook Pro. It has all the bells and whistles I need for my business. The color is beautiful and the screen is crisp. The battery life is also amazing! ,The user likes that the battery of this laptop lasts a long time. ,0.3966965079307556,60%
http://linked.aub.edu.lb/actionrec/Review/f48ce3fa43999c39a70cd1e61ed1b024 ,big fan hp products happy returned thats fav laptop comfetl 🙃 tears heatwise but heavy usages battery life also great,the battery life is also great! ,good battery life,ChargeAction ,"I am a big fan of HP products and I am happy I had returned here as thats my fav laptop! Very comfetl 🙃, no more tears over heat-wise (but for heavy usages) and the battery life is also great! ",The person likes that this laptop has good battery life. ,0.5819934606552124,41%
http://linked.aub.edu.lb/actionrec/Review/c8e0e05a21cb9100539694cca1ba6427 ,love laptop great choice stays charged long time would recommend buying this,I love my laptop it great choice and it stays charged for a long time ,stays charged long time,ChargeAction ,I love my laptop it great choice and it stays charged for a long time I would recommend buying this. ,The person likes that this laptop stays charged for a long time ,0.43619516491889954,56%
http://linked.aub.edu.lb/actionrec/Review/65d41436f9d3274a8423a792f0418db8 ,computer exactly needed able connect school documents without issues screen clear keyboard easy type on,I was able to connect to all of my school documents without any issues. ,connects school documents,ConnectAction ,This computer was exactly what I needed. I was able to connect to all of my school documents without any issues. The screen is very clear and the keyboard is easy to type on. ,The student likes this laptop because it connects to their school documents. ,0.552503228187561,44%
http://linked.aub.edu.lb/actionrec/Review/4d514dfe3f1d35a7b5f9c89609b38801 ,love new laptop easy use able things need do colors great 1010,I am able to do all of the things ,able everything ease,DoAction ,I love my new laptop! It is so easy to use and I am able to do all of the things I need to do! The colors are great! 10/10 ,The user is able to do everything with ease ,0.23389047384262085,76%
http://linked.aub.edu.lb/actionrec/Review/028fdc99eacd1aae14683bdf793e3dde ,love new laptop easy use able things need do touch screen great love fact used tablet mode,I am able to do all of the things I need to do. ,heshe able things heshe needs,DoAction ,I love my new laptop! It is so easy to use and I am able to do all of the things I need to do. The touch screen is great and I love the fact that it can be used in tablet mode. ,The user likes that he/she is able to do all the things he/she needs to do on this laptop ,0.10264085233211517,89%
http://linked.aub.edu.lb/actionrec/Review/716e59428888bcb682660ab333213b8b ,love new computer easy use able things need do,I am able to do all of the things I need to do. ,heshe able things computer,DoAction ,I love my new computer! It is so easy to use and I am able to do all of the things I need to do. ,The person likes that he/she is able to do all of the things with this computer ,0.5800292491912842,41%
http://linked.aub.edu.lb/actionrec/Review/592270ad1c3ab91fdedc67d5e2aa1d79 ,love new macbook pro fast able things need do touch screen great scrolling documents websites,I am able to do all of the things ,heshe able things,DoAction ,I love my new MacBook Pro! It is so fast and I am able to do all of the things I need to do. The touch screen is great for scrolling through documents and websites. ,The user likes that he/she is able to do all of the things with this laptop ,0.07752881944179535,92%
http://linked.aub.edu.lb/actionrec/Review/6f0830c550b9864bbe74e9404bad3065 ,love new laptop fast easy use touch screen feature great navigating system would definitely recommend product,The touch screen feature is great for navigating the system. ,heshe easily navigate using touch screen feature,NavigateAction ,I love my new laptop! It is so fast and easy to use. The touch screen feature is great for navigating the system. I would definitely recommend this product. ,The person likes that he/she can easily navigate through the laptop using the touch screen feature ,0.4154787063598633,58%
http://linked.aub.edu.lb/actionrec/Review/dd61c8314298914fdbc448d18191fb9c ,love new laptop fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new laptop! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.42897534370422363,57%
http://linked.aub.edu.lb/actionrec/Review/8167007f5f2379fac78708e12f84a5ce ,love new laptop fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new laptop! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.42897534370422363,57%
http://linked.aub.edu.lb/actionrec/Review/8491e098c8eab94a76d44e1311e1a328 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/809588368d4d6421a9c94d473a21e422 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/2aa677835aacbeae4c9f68d7eb05f301 ,love new laptop fast screen beautiful glad decided purchase it,I am glad I decided to purchase it ,,PurchaseAction ,I love my new laptop! It is so fast and the screen is beautiful. I am glad I decided to purchase it. ,The person likes this laptop ,0.0796700045466423,92%
http://linked.aub.edu.lb/actionrec/Review/636793c7d765ecf6337f3b538d247531 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/30af2c866217a7e2d0c4516ac3dd91f3 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/587f39b34f5440248270a79600031b8e ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/01d0d502f50d0a5c23d3f4553fea4f28 ,love new laptop fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new laptop! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.42897534370422363,57%
http://linked.aub.edu.lb/actionrec/Review/c873a4b68817fdcd8e6717a420f04ff0 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/999cec7eb649a4a2072077c177c74f66 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy heshe purchased,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The person is happy that he/she purchased this laptop ,0.4268963932991028,57%
http://linked.aub.edu.lb/actionrec/Review/2af7f6f99d903a061ac1cff30b681a23 ,love new computer fast easy use glad decided purchase it,I am glad I decided to purchase it ,happy ease use,PurchaseAction ,I love my new computer! It is so fast and easy to use. I am glad I decided to purchase it. ,The user is happy with the ease of use of this laptop ,0.4992888867855072,50%
http://linked.aub.edu.lb/actionrec/Review/6ab8bb03f73a4729cebae0ffc3ee434a ,love new hp one computer easy use screen clear glad decided purchase it,I am glad I decided to purchase it ,,PurchaseAction ,I love my new HP All in one computer. It is very easy to use and the screen is very clear. I am glad I decided to purchase it. ,The person likes this laptop ,0.07059019804000854,92%
http://linked.aub.edu.lb/actionrec/Review/b4db81fabf433389df8000e5a055eb30 ,love new laptop fast reliable screen clear keyboard comfortable type on would definitely recommend product,I would definitely recommend this product. ,others,RecommendAction ,I love my new laptop! It is fast and reliable. The screen is clear and the keyboard is comfortable to type on. I would definitely recommend this product. ,The user recommends this laptop to others ,-0.03770308941602707,100%
http://linked.aub.edu.lb/actionrec/Review/9c0f4471064fa4835696f586a250c2ac ,bought computer black friday best buy absolutely love it features looking new computer would definitely recommend it,I would definitely recommend it ,others,RecommendAction ,I bought this computer on Black Friday at Best Buy and I absolutely love it. It has all the features I was looking for in a new computer and I would definitely recommend it. ,The user recommends this laptop to others ,0.019199304282665253,98%
http://linked.aub.edu.lb/actionrec/Review/911f36f822555148d0f0d4e862344221 ,great product would recommend anyone,I would recommend it to anyone. ,others,RecommendAction ,Its a great product and I would recommend it to anyone. ,The person recommends this laptop to others ,0.10307080298662186,89%
http://linked.aub.edu.lb/actionrec/Review/23c818f31d687a94fd0a885a9ad31341 ,like laptop much would recommend laptop everyone,I would recommend this laptop to everyone. ,everyone,RecommendAction ,I like the laptop very much. I would recommend this laptop to everyone. ,The person recommends this laptop to everyone ,0.21077026426792145,78%
http://linked.aub.edu.lb/actionrec/Review/e7c442f17e8e0365668567cafbed82ee ,really love computer track pad really sticky also hard remove completely,hard to remove it completely ,easily remove part trackpad due sticky feeling,RemoveAction ,"I really love this computer, but the track pad was really sticky. It was also hard to remove it completely ",The person cant easily remove this part of the trackpad due to its sticky feeling ,0.6927108764648438,30%
http://linked.aub.edu.lb/actionrec/Review/2133ff6fae36633257b98c8240d87e7f ,like laptop screen small liking wish would made bigger,I like the laptop but the screen is too small for my liking. ,like laptops screen small see everything,SeeAction ,I like the laptop but the screen is too small for my liking. I wish they would have made it bigger. ,The person dont like that this laptops screen is too small to see everything ,0.7155282497406006,28%
http://linked.aub.edu.lb/actionrec/Review/05f43e919bd36e87fb8c37d1e5bf23c8 ,love new computer easy set enjoying touch screen feature,I love my new computer! It was easy to set up and I am enjoying the touch screen feature. ,touch screen feature,SetupAction ,I love my new computer! It was easy to set up and I am enjoying the touch screen feature. ,The user likes this laptop because of its touch screen feature. ,0.6368330717086792,36%
http://linked.aub.edu.lb/actionrec/Review/66754617961711f9a746505c85681586 ,love it fast easy set up great battery life easy use love easy share screen others well,easy to share the screen with others ,easily shared others,ShareAction ,"Love it!! Fast easy set up, has great battery life, and is so easy to use. I love that it is so easy to share the screen with others as well. ",The person likes that this laptop can be easily shared with others ,0.4606272578239441,53%
http://linked.aub.edu.lb/actionrec/Review/16f600092bbfe32ae431a4df58eaf458 ,good would recommend friends think love too,Im thinking of getting one for my daughter for school ,thinks would good purchase daughter,StudyAction ,"Its good, I would recommend this to my friends. I think they will love it too. ",The student likes the laptop and thinks it would be a good purchase for her daughter. ,0.30556100606918335,69%
http://linked.aub.edu.lb/actionrec/Review/9a3c1f5907bfb12e551d4a72cdc381d3 ,love new laptop fast easy use college student perfect school work,I am a college student and this is perfect for all of my school work. ,perfect school work,StudyAction ,I love my new laptop! It is so fast and easy to use. I am a college student and this is perfect for all of my school work. ,The user likes that this laptop is perfect for their school work ,0.41341036558151245,58%
http://linked.aub.edu.lb/actionrec/Review/a5d2e2ab7379f6b837226fb1bb9dab57 ,love new computer got college amazing,I got it for college ,college,StudyAction ,I love my new computer! I got it for college and it has been amazing! ,The student likes the laptop for college ,0.4956268072128296,50%
http://linked.aub.edu.lb/actionrec/Review/bd752dce7780c142ba270c83837d2ccf ,love new computer college student use school work personal things also use stream movies music quality great,I use it for school work ,using school work,UseAction ,I love my new computer! I am a college student and I use it for school work and personal things. I also use it to stream movies and music. The quality is great. ,The student likes using this laptop for school work ,0.3981679677963257,60%
http://linked.aub.edu.lb/actionrec/Review/161c372ac20272336619fd3dc4f3cfca ,love new macbook pro wanting one couple years since replaced older version least dozen years hear husband working hours work night lol also use help teach students khan academy,I use it to help teach students on Khan Academy. ,teach using,TeachAction ,I love my new MacBook Pro. I have been wanting one for a couple years since we replaced the older version at least a dozen or more years. Now all I hear about my husband not working for hours when he does not work at night lol. I also use it to help teach students on Khan Academy. ,The user likes to teach using this laptop ,0.36432766914367676,63%
http://linked.aub.edu.lb/actionrec/Review/3ad93135488690d5afffef5c6b202d45 ,love new dell computer teacher everything need school personal use,I am a teacher and it has everything I need for school ,teach it,TeachAction ,I love my new Dell computer! I am a teacher and it has everything I need for school and personal use. ,The Teacher likes the laptop to teach in it. ,0.3261897563934326,67%
http://linked.aub.edu.lb/actionrec/Review/99b91e8730cd197fcaa2c708b960656a ,love new hp one easy use touch screen great,touch screen ,touchscreen,TouchAction ,I love my new HP All in one. It is very easy to use and the touch screen is great. ,The person likes the touchscreen of this laptop ,0.6194570660591125,38%
http://linked.aub.edu.lb/actionrec/Review/8ba8973cb97756b0c5b5580ba762e2f2 ,really love laptop fast screen clear like touch screen feature,I like that it has a touch screen feature ,touchscreen function,TouchAction ,I really love this laptop. It is very fast and the screen is very clear. I like that it has a touch screen feature. ,The person likes the touchscreen function of this laptop ,0.5354021787643433,46%
http://linked.aub.edu.lb/actionrec/Review/bb22c24070e30740576a9e96b246cb8a ,love new macbook pro fast sleek especially like touch screen feature,I especially like the touch screen feature ,touchscreen feature,TouchAction ,I love my new MacBook Pro! It is so fast and sleek. I especially like the touch screen feature. ,The person likes the touchscreen feature of this laptop ,0.4460750222206116,55%
http://linked.aub.edu.lb/actionrec/Review/87324bc49ae05ed94613a374bae4be3e ,love new macbook pro its fast easy use especially like touch screen feature,I especially like the touch screen feature ,touchscreen feature ,TouchAction ,I love my new MacBook Pro! It^s so fast and easy to use. I especially like the touch screen feature. ,The user likes the touchscreen feature of this laptop. ,0.4610980749130249,53%
http://linked.aub.edu.lb/actionrec/Review/a8015bae4338ccc2f0b63869b66c18f1 ,like laptop battery life good its fast touch screen thing dont like laptop speakers weak complaint 5 5 laptop,It has a touch screen. ,touchscreen feature,TouchAction ,"I like this laptop, the battery life is good, it^s fast and it has a touch screen. The only thing I don^t like about this laptop is the speakers are weak, and that is my only complaint. 5 out of 5 for this laptop! ",The person likes the touchscreen feature of this laptop ,0.2996194362640381,70%
http://linked.aub.edu.lb/actionrec/Review/75afcd4c68d04f6f84efb5419e5e233b ,issues new lenovo yoga 9i 2in1 laptop touch screen smooth screen resolution crisp battery life long love versatility able flip keyboard use tablet,The touch screen is smooth ,touch screen ,TouchAction ,"I have had no issues with my new Lenovo Yoga 9i 2-in-1 laptop. The touch screen is smooth, the screen resolution is crisp, and the battery life is long. I love the versatility of being able to flip the keyboard over and use it as a tablet. ",The person likes the touch screen of this laptop. ,0.5312570333480835,46%
http://linked.aub.edu.lb/actionrec/Review/8b6c1096ce627f1f3b20186de9cb66bb ,love new macbook pro able upgrade m3 chip big improvement m2 display amazing overall performance great thing would recommend getting keyboard cover makes typing lot easier,typing ,type,TypeAction ,I love my new MacBook Pro. I was able to upgrade to the M3 chip which is a big improvement over the M2. The display is amazing and the overall performance is great. The only thing I would recommend is getting the keyboard cover. It makes typing a lot easier. ,The person likes to type on this laptop ,0.13481782376766205,86%
http://linked.aub.edu.lb/actionrec/Review/420417ba57265e2149bfd8b22e804e6b ,works performs way like fast processing exactly want easy set well came preloaded antivirus software needed,easy set up ,easy use,SetupAction ,It works and performs just the way I like! Fast processing. Does exactly what I want!  Easy set up as well. It came pre-loaded with antivirus and other software I needed. ,The person likes that this laptop is easy to use ,0.4283151626586914,57%
http://linked.aub.edu.lb/actionrec/Review/57a685c0f869af60ff97ec9a8bb2daa5 ,happy computer always apple products love them one great size home office,I have always had Apple products ,use apple products,UseAction ,I am very happy with this computer. I have always had Apple products and I love them. This one is a great size for my home office. ,The user likes to use Apple products ,0.614720344543457,38%
http://linked.aub.edu.lb/actionrec/Review/20953e36b810df33c4c0948fbdd871a1 ,love new computer fast easy use,easy to use. ,ease use,UseAction ,I love my new computer. It is fast and easy to use. ,The person likes the ease of use of this laptop ,0.37109893560409546,62%
